,date,diesel,e5,e10
6,2015/07/07,1.2242215401952186,1.5005603610489684,1.4820410859655129
7,2015/07/08,1.216592173475528,1.5032026462392931,1.4840000290156314
8,2015/07/09,1.2117875500714743,1.5096043585469254,1.4910302135414546
9,2015/07/10,1.2047916697654406,1.5094875232431268,1.490607530680404
10,2015/07/11,1.2031059251031988,1.5096749369134073,1.4912813162409737
11,2015/07/12,1.2077236553932824,1.5164803236740712,1.4972996057820072
12,2015/07/13,1.202165677604592,1.5120466130989751,1.4937102751716562
13,2015/07/14,1.1976343846705948,1.5056609858395709,1.4868711882742025
14,2015/07/15,1.1984585813959063,1.5005255874935428,1.4819515727845318
15,2015/07/16,1.1949075199628876,1.49047452944547,1.4719069317697415
16,2015/07/17,1.1914722956321366,1.4802743027038254,1.46123903610581
17,2015/07/18,1.191332576662927,1.4795460179389992,1.4605925129822357
18,2015/07/19,1.1952542135966542,1.4832735747704595,1.4640856235196824
19,2015/07/20,1.1909190664322158,1.4790788020943784,1.4602069134654498
20,2015/07/21,1.1901443849776765,1.4804679702626815,1.461782486391458
21,2015/07/22,1.1871133032447276,1.4817975748796537,1.463606245253363
22,2015/07/23,1.1843206599090101,1.4792199986115775,1.4607141493390745
23,2015/07/24,1.1860213167545215,1.476061070410298,1.4574966482782563
24,2015/07/25,1.1818553096896605,1.470938264120208,1.4527308679398
25,2015/07/26,1.1831827576796743,1.4729895063552962,1.4540293662881747
26,2015/07/27,1.1792437698546532,1.4697877465875593,1.4514541968544064
27,2015/07/28,1.1731188762540703,1.465553971416926,1.4473248076129268
28,2015/07/29,1.166315000170479,1.4613577009500598,1.4435327937220697
29,2015/07/30,1.1676880530394989,1.4593665935833948,1.440881185524135
30,2015/07/31,1.16786030761549,1.4606697499509358,1.4424179810721929
0,2015/08/01,1.1669364417948933,1.4623251312933443,1.4440221019120223
1,2015/08/02,1.1712995171297875,1.469893091860052,1.4508198011169684
2,2015/08/03,1.16639572107908,1.467214288853799,1.4486417590335188
3,2015/08/04,1.1597388970667584,1.4642259989947883,1.4460381287470656
4,2015/08/05,1.1546622386158756,1.4591046516807369,1.4410524416643966
5,2015/08/06,1.1508985115145391,1.4547562764171742,1.4365152583442855
6,2015/08/07,1.1491311982240928,1.4539341027310777,1.4358452244435498
7,2015/08/08,1.1482227963402452,1.4512989543334809,1.4327498059798136
8,2015/08/09,1.1526707368516929,1.4521667179712348,1.4334839187784645
9,2015/08/10,1.1496747696248937,1.4473549312026552,1.4293327232073314
10,2015/08/11,1.149129301158102,1.4448080757905368,1.4265124993227356
11,2015/08/12,1.144928723324404,1.4339717622040995,1.4156296247509301
12,2015/08/13,1.1475994539435683,1.4314450989167318,1.4125404619106086
13,2015/08/14,1.1470833004380945,1.4271855307541341,1.4089294121872749
14,2015/08/15,1.1474098483728086,1.4247703956140856,1.4062191040651708
15,2015/08/16,1.1488332461329904,1.425725022748074,1.4065578480437917
16,2015/08/17,1.1430400011005055,1.4200166495526447,1.4015110569171991
17,2015/08/18,1.1423925982763377,1.4159437017645495,1.3976753260825228
18,2015/08/19,1.1398538205700386,1.4117721047243144,1.3937461197342618
19,2015/08/20,1.1403336135508468,1.4109512064250396,1.392179345007273
20,2015/08/21,1.1362904878736522,1.4032216206923236,1.3850224517698233
21,2015/08/22,1.1336304251081244,1.3948954064358947,1.376406348561816
22,2015/08/23,1.1365575227344993,1.3967842451975474,1.3775328742400434
23,2015/08/24,1.1244335327542805,1.3856140930132812,1.3671987526811875
24,2015/08/25,1.1169265875335568,1.3767247257144746,1.3592100926419928
25,2015/08/26,1.120479334900105,1.3771763512067394,1.3590503880938185
26,2015/08/27,1.1013681838666465,1.3559154059103524,1.337645850769342
27,2015/08/28,1.1058815385481895,1.3535649548810027,1.3351514116149619
28,2015/08/29,1.1149775178141557,1.358025286178303,1.3399519502317745
29,2015/08/30,1.1232349835059308,1.362462494742052,1.3434585206014875
30,2015/08/31,1.126129940659122,1.3628884134716186,1.3446412232215628
0,2015/09/01,1.1343505070425604,1.3682149014089071,1.3501077934273964
1,2015/09/02,1.1419670649797355,1.3701970349207309,1.3514466452667808
2,2015/09/03,1.1420567062063591,1.368169477187802,1.3496097962295148
3,2015/09/04,1.1443424202570254,1.3668497298529432,1.348296556683739
4,2015/09/05,1.1502356063028316,1.3695514202431696,1.3510103237553055
5,2015/09/06,1.1536407414016625,1.3738503033415947,1.355011865994712
6,2015/09/07,1.14333701757953,1.3646070519300622,1.3460699636291982
7,2015/09/08,1.1469860006805912,1.3673495877419228,1.3489330459322295
8,2015/09/09,1.1406703665066562,1.3606058076857372,1.3421577986439557
9,2015/09/10,1.1442256736771153,1.364277344431921,1.3465218893269466
10,2015/09/11,1.1437939274672877,1.3635512347302832,1.3458781775147293
11,2015/09/12,1.1427089834681683,1.3627655068827542,1.3449828156961408
12,2015/09/13,1.1451918854574403,1.3642897846265527,1.345879251813214
13,2015/09/14,1.1377223883447334,1.3578741343598402,1.3397100288620063
14,2015/09/15,1.1345062271853703,1.3543516122684551,1.3362803843677964
15,2015/09/16,1.1303093409211529,1.3478670125617844,1.3305914536387904
16,2015/09/17,1.1316782611958798,1.3489314354789743,1.331142985653635
17,2015/09/18,1.1362845826486083,1.3536365412516624,1.3355129606346499
18,2015/09/19,1.1364487639392729,1.3534395601018263,1.3356807047395691
19,2015/09/20,1.135303021424038,1.3540005860278452,1.3353618383242631
20,2015/09/21,1.1296944987904074,1.3490597502064496,1.3312868362248842
21,2015/09/22,1.1290165388105322,1.348945851748997,1.3309251829080446
22,2015/09/23,1.1247950598228131,1.3439707159398506,1.327087678502474
23,2015/09/24,1.1291928423229638,1.3481089626821845,1.330593469642158
24,2015/09/25,1.1251460378083291,1.3422932690470015,1.3247481286997778
25,2015/09/26,1.1317986603435648,1.3452188236443379,1.327186681660604
26,2015/09/27,1.1372882358722871,1.3499015271425088,1.3317768887339658
27,2015/09/28,1.1341736017699606,1.3465429512935023,1.3286278066175283
28,2015/09/29,1.133413319818538,1.3452691998613897,1.3272575566634317
29,2015/09/30,1.1281721013845527,1.3377647312600849,1.3197151896460315
0,2015/10/01,1.127758944046453,1.3330049349606523,1.314773630343245
1,2015/10/02,1.1302959257292664,1.3332416369228088,1.3150482039794846
2,2015/10/03,1.1370187370726694,1.3383247464301806,1.3194886460421322
3,2015/10/04,1.140611778860967,1.340798918369256,1.3220799067220204
4,2015/10/05,1.133007566295107,1.3340921344679086,1.3156876522021523
5,2015/10/06,1.12995803656855,1.3308192944496802,1.3130951072069046
6,2015/10/07,1.1359138215835232,1.3380788537230304,1.3196093654135932
7,2015/10/08,1.1400235238681693,1.3406182272277252,1.322618151830569
8,2015/10/09,1.1394167564279438,1.341543071231047,1.3234811876551729
9,2015/10/10,1.1428916250065575,1.3428766067105216,1.3251887130856497
10,2015/10/11,1.1444711365368578,1.3444204998510745,1.3259919710206292
11,2015/10/12,1.142039306390508,1.3416636193756517,1.3232888575406492
12,2015/10/13,1.1384988913726697,1.3384983707215528,1.3204960906290846
13,2015/10/14,1.1308478894327842,1.333116921075599,1.314608477914019
14,2015/10/15,1.1237159444275595,1.3268954192504516,1.3083363823170735
15,2015/10/16,1.119865312623913,1.3234229599368954,1.305620163061096
16,2015/10/17,1.1210940437918189,1.323111751163938,1.3047960508301297
17,2015/10/18,1.1237159344750145,1.3252085223043746,1.30692414088771
18,2015/10/19,1.1196108942846532,1.3210996922730778,1.3029423481068059
19,2015/10/20,1.1188047701100865,1.3214442912851383,1.303418998821112
20,2015/10/21,1.1151461101784967,1.317058274313711,1.298930262485667
21,2015/10/22,1.1119753562435148,1.3117759054989446,1.2940936099014608
22,2015/10/23,1.1143885557384778,1.3112156887953288,1.2936002038700654
23,2015/10/24,1.116627659900668,1.3134991878557871,1.2959127991910058
24,2015/10/25,1.1219654379968158,1.317823940951527,1.2995770597958118
25,2015/10/26,1.1215114960808663,1.3167478626082427,1.2986816268497263
26,2015/10/27,1.1179918788070888,1.3144206392224542,1.2969322284590985
27,2015/10/28,1.1171562162768491,1.3137820302905991,1.2962793324155362
28,2015/10/29,1.1169643525434487,1.3152738673519735,1.2979912015425057
29,2015/10/30,1.123531933701861,1.3208170768458567,1.3026159718734671
30,2015/10/31,1.1311770018004643,1.3294559819192966,1.3111062343454951
0,2015/11/01,1.1364207028486442,1.3344031758670896,1.3164364163127935
1,2015/11/02,1.1333814190868847,1.3320259066889348,1.313886969874748
2,2015/11/03,1.1341209747043686,1.3321633975401077,1.3140872128102676
3,2015/11/04,1.1409404264736551,1.3374517797383267,1.3191012897456675
4,2015/11/05,1.1483180351191815,1.3455744654369042,1.3274149366525985
5,2015/11/06,1.1522537891656155,1.3500531355286516,1.3317166319346747
6,2015/11/07,1.1481730641584251,1.3480315481044036,1.3300740199892267
7,2015/11/08,1.152237124558496,1.3529170605123104,1.3354802120145142
8,2015/11/09,1.151100232976586,1.3516777839790701,1.3331431520014858
9,2015/11/10,1.1497004306982241,1.3494100630897028,1.331245635623781
10,2015/11/11,1.1522470944923904,1.352703463957989,1.3346155407639937
11,2015/11/12,1.1517859363643077,1.3541086345368003,1.3361148614916976
12,2015/11/13,1.1415809310932417,1.3458540756727542,1.327459885583477
13,2015/11/14,1.1394649504360503,1.343546250489882,1.3252344073777318
14,2015/11/15,1.1416470512780077,1.3440909790591773,1.3258882190083379
15,2015/11/16,1.136268466477081,1.3392600484671433,1.3206214786786472
16,2015/11/17,1.1277710391701097,1.3288114318593869,1.3101000152831157
17,2015/11/18,1.1287915798776469,1.326629579535,1.3076883707089406
18,2015/11/19,1.1281821322057872,1.3253036100599789,1.3071724104161409
19,2015/11/20,1.1271343073800848,1.3260103593673906,1.3074033212446636
20,2015/11/21,1.1282585592623773,1.3285152990262978,1.3101884847676644
21,2015/11/22,1.132032710776737,1.3321518889174766,1.3133093022267823
22,2015/11/23,1.1276824819752087,1.328780694777851,1.3100652479790214
23,2015/11/24,1.12469136755794,1.3245011360810837,1.3061898320729617
24,2015/11/25,1.1326657258839488,1.331183200055512,1.3130236153940549
25,2015/11/26,1.1324745041459934,1.33445678854514,1.316982750118605
26,2015/11/27,1.1271811116265185,1.3329383813399025,1.314444959722596
27,2015/11/28,1.1255262408311504,1.3316646405032435,1.3127286927056774
28,2015/11/29,1.1287867448679576,1.335521098373978,1.3167811783524748
29,2015/11/30,1.1172715073442772,1.3251033914019708,1.3068140047821957
0,2015/12/01,1.129243703545458,1.3388818844543784,1.321001277139388
1,2015/12/02,1.1151410386339038,1.3301604419505808,1.3124995427242476
2,2015/12/03,1.1042158133776097,1.3227268455824377,1.3051408340214017
3,2015/12/04,1.095119328570613,1.315720728651806,1.297956897135765
4,2015/12/05,1.0842054486670505,1.3052728573701136,1.2875254465470778
5,2015/12/06,1.0948355171511173,1.3131577166798682,1.295448536266197
6,2015/12/07,1.0882867625502413,1.3078034276811432,1.2896872031566955
7,2015/12/08,1.0830373648151346,1.3009392842748817,1.283212198562849
8,2015/12/09,1.0742203910432444,1.2919407160316738,1.2740977442371189
9,2015/12/10,1.0678587807298483,1.29085178463929,1.2731066034618541
10,2015/12/11,1.060577484438875,1.2895108970234042,1.2711132052111156
11,2015/12/12,1.054912646850773,1.2932780013085456,1.275445744805129
12,2015/12/13,1.0571977049738162,1.2982766534576695,1.2799593443390136
13,2015/12/14,1.0462953948879827,1.2923671539196648,1.2738454244187982
14,2015/12/15,1.0370605821750358,1.2907554658516665,1.2724367983569214
15,2015/12/16,1.026792092745022,1.2871100737817882,1.2693487557444345
16,2015/12/17,1.0278468689489129,1.285320391217642,1.2676174800621194
17,2015/12/18,1.0268323843132656,1.2824280455531722,1.2635444462272218
18,2015/12/19,1.029221016008368,1.2863569527360568,1.266704808167847
19,2015/12/20,1.0319484647816028,1.2880295310825343,1.2683262836576703
20,2015/12/21,1.030625383507273,1.2856485973389302,1.2660089583866214
21,2015/12/22,1.0269447207570972,1.2827896759609658,1.2630970275481153
22,2015/12/23,1.025292244324017,1.279900132275087,1.2602294303800656
23,2015/12/24,1.0287913941201754,1.2801722697173237,1.2604797326764616
24,2015/12/25,1.0315548740687854,1.2819809471292525,1.2622918476672793
25,2015/12/26,1.0266292887428976,1.2766345481398418,1.257037206421982
26,2015/12/27,1.028842543347933,1.278672849132226,1.259001352844826
27,2015/12/28,1.0261147547998113,1.27645503233999,1.2566888196848836
28,2015/12/29,1.0242671671075283,1.2765410389834837,1.2568350081041548
29,2015/12/30,1.0245647025317048,1.2765186387139482,1.256905887227326
30,2015/12/31,1.029551563816926,1.28267831578557,1.2630054145157128
0,2016/01/01,1.0347761365679926,1.2893511350704985,1.2695790356394645
1,2016/01/02,1.028021509962491,1.2823106520672851,1.262619718701912
2,2016/01/03,1.028286525422171,1.2845390449497962,1.2648936336844931
3,2016/01/04,1.0241966028128409,1.279872784907569,1.2601944923874857
4,2016/01/05,1.0236684299548489,1.280665936038698,1.2609903177372743
5,2016/01/06,1.0233878275110622,1.2857950767716626,1.2661500651503046
6,2016/01/07,1.0206991720610177,1.2811353003164168,1.2614877540275715
7,2016/01/08,1.016129592368069,1.273407142690962,1.2537096776703178
8,2016/01/09,1.014036913447886,1.2721150693087244,1.2524411576375252
9,2016/01/10,1.013546825461395,1.2739491504757372,1.2542684334607264
10,2016/01/11,1.0093287622282536,1.2704691919422122,1.2508528253004056
11,2016/01/12,0.9987996087572452,1.2597547989679332,1.2400570298843974
12,2016/01/13,0.9937816825628918,1.2508911306759645,1.2312230211136357
13,2016/01/14,0.9895351558697184,1.2463881662180938,1.2267170580982438
14,2016/01/15,0.983632956886972,1.2388709327031604,1.2192565052790858
15,2016/01/16,0.9804114801124812,1.239413377577449,1.2197840936681357
16,2016/01/17,0.9800866349435156,1.242155901520645,1.2224580221370591
17,2016/01/18,0.9664162322461296,1.229167936510735,1.2095093116727555
18,2016/01/19,0.9702013862083004,1.2324903166799046,1.212860078540357
19,2016/01/20,0.9664980699381244,1.2289795185433188,1.209356865970208
20,2016/01/21,0.9609661574712044,1.230203112050038,1.2105964979275792
21,2016/01/22,0.9535851619730799,1.2314319966122158,1.2117949947063136
22,2016/01/23,0.9581491288669178,1.2385857363226087,1.2190020252300602
23,2016/01/24,0.9633421256866048,1.244759359107944,1.2251447419479369
24,2016/01/25,0.9645251706925294,1.2432117197518389,1.2236238952619567
25,2016/01/26,0.9675794264213801,1.2453286263183467,1.2257125244040794
26,2016/01/27,0.9634065878545988,1.2402849937692515,1.2206684011984468
27,2016/01/28,0.960405425016812,1.2324260862921186,1.2128019324591717
28,2016/01/29,0.9772785919346691,1.2426350161212405,1.2229660704030492
29,2016/01/30,0.9826904077898616,1.2505612151625691,1.2308684195796953
30,2016/01/31,0.9877669630416541,1.254510970663031,1.234828935507487
0,2016/02/01,0.9847318719533904,1.2516241530252958,1.2319354457378493
1,2016/02/02,0.9818246592371104,1.2482259078747429,1.2285580129908298
2,2016/02/03,0.9788791287298684,1.2435217319067196,1.223848258788981
3,2016/02/04,0.9788789602687116,1.2337637584668921,1.214135481359916
4,2016/02/05,0.9848172750964992,1.2309616714647238,1.2112711360576145
5,2016/02/06,0.9862938046926156,1.2308567667723052,1.2111764570986028
6,2016/02/07,0.9892634878784696,1.2325262469721894,1.2128661179344578
7,2016/02/08,0.9845709166302496,1.2268205390737892,1.2071931894776755
8,2016/02/09,0.9855421256826096,1.2268866381086896,1.2072583674875923
9,2016/02/10,0.9813865145511524,1.218354216925593,1.1987347447573342
10,2016/02/11,0.9756579769210412,1.2090799390304476,1.1894702900169998
11,2016/02/12,0.9678587903969726,1.1977838070345137,1.1781492687520931
12,2016/02/13,0.9712889514502729,1.2024836926019418,1.1829134718886265
13,2016/02/14,0.9792484556181914,1.2099462185735546,1.1903442483323639
14,2016/02/15,0.9783564040888649,1.208487140279779,1.1888488274202458
15,2016/02/16,0.9825034943123516,1.2134287604107856,1.1938392094062151
16,2016/02/17,0.9835043519610244,1.2146489050038511,1.195041464636437
17,2016/02/18,0.9849033097084634,1.2134944024508834,1.1939249507581886
18,2016/02/19,0.987813104994968,1.2101200193429518,1.1904612511357615
19,2016/02/20,0.9930889392475776,1.2101159252803717,1.1905251487435673
20,2016/02/21,0.9961156991459508,1.2134687559869066,1.1938660192999055
21,2016/02/22,0.9881991572693238,1.201705084473732,1.1821393715637447
22,2016/02/23,0.9872870838747659,1.1986894036606721,1.1791291115765137
23,2016/02/24,0.9868252896459104,1.2007098802223035,1.1811982249728439
24,2016/02/25,0.98510436174326,1.1984130497552143,1.1788302162308906
25,2016/02/26,0.9884227869066377,1.202572270408831,1.1829705356753908
26,2016/02/27,0.9937328625149088,1.2089174263960962,1.1892863432081733
27,2016/02/28,0.9999578767055044,1.2160931019971886,1.196402059583553
28,2016/02/29,0.9981695778431292,1.2146718844014075,1.1949716585419825
0,2016/03/01,0.9997123030628404,1.2162887432332292,1.1965905089669513
1,2016/03/02,1.0021671978797355,1.2164282527005283,1.196721079648211
2,2016/03/03,1.0051322617339271,1.2123470355268609,1.1926902352147597
3,2016/03/04,1.0081346363561878,1.2131372703630257,1.1934770992364996
4,2016/03/05,1.0104233696696523,1.2156631883843445,1.1959992598749676
5,2016/03/06,1.0139894377044154,1.2192907363795644,1.199635108951446
6,2016/03/07,1.011847673496291,1.216861651489883,1.1972156715644355
7,2016/03/08,1.016707765190552,1.2209880412696268,1.2013055065158171
8,2016/03/09,1.0263002773441252,1.2286635889690345,1.2090271200123894
9,2016/03/10,1.0279994546417832,1.2322050459082956,1.212548398343963
10,2016/03/11,1.03171049765767,1.2376201426701712,1.2153318644207658
11,2016/03/12,1.0339860255424949,1.2362423115057548,1.2129035431899495
12,2016/03/13,1.0372923153666382,1.237751887344401,1.2143159707231537
13,2016/03/14,1.032696312142113,1.2319042514564071,1.2086666008870162
14,2016/03/15,1.030380118163536,1.2275140338648476,1.204139000205568
15,2016/03/16,1.026755810701932,1.2242566729848736,1.2007440417001305
16,2016/03/17,1.0246620560783375,1.223196102189282,1.1997703551374708
17,2016/03/18,1.0322250651642386,1.2282235710629728,1.204662373833544
18,2016/03/19,1.0370140798297307,1.2316331728120196,1.2079594472944557
19,2016/03/20,1.042794891738992,1.237322149086478,1.2134492528168557
20,2016/03/21,1.0375413353353733,1.2340203418350515,1.2104579222620104
21,2016/03/22,1.0387164446575459,1.2373514381744943,1.2137571908727287
22,2016/03/23,1.038641270695029,1.2435656042239387,1.2199337521177689
23,2016/03/24,1.039830201209828,1.2476164604500648,1.2237980471990202
24,2016/03/25,1.0442202753076046,1.2563664700185762,1.2325607897232418
25,2016/03/26,1.0425878473369186,1.2567416821425514,1.233082892201723
26,2016/03/27,1.049217809854602,1.267607716654598,1.2440975588386136
27,2016/03/28,1.045346460012829,1.2646755036690978,1.241358134492362
28,2016/03/29,1.0381345965722182,1.2596984093060957,1.2359556578567927
29,2016/03/30,1.0339684876294797,1.2655120043336026,1.2419907597702915
30,2016/03/31,1.0286436628024074,1.2717318530165274,1.2483341796035925
0,2016/04/01,1.028640678687673,1.276127273587181,1.2527110771369625
1,2016/04/02,1.0291279239833293,1.278068455995207,1.2546358793447163
2,2016/04/03,1.0308578079915975,1.2827380642638797,1.259318775370568
3,2016/04/04,1.021652868990346,1.272661082083253,1.2495098109712557
4,2016/04/05,1.015763773084876,1.2722660191636868,1.2524526277893355
5,2016/04/06,1.0107772586712855,1.2715344421232704,1.2517893272044187
6,2016/04/07,1.0029476395310266,1.2686494665584174,1.2490157841551202
7,2016/04/08,1.0013624129090464,1.265526110619075,1.2458840343503113
8,2016/04/09,1.0114946313735966,1.2749761330580702,1.2553142991120991
9,2016/04/10,1.0189183061783251,1.2813783097046612,1.2616532186973797
10,2016/04/11,1.0205237297406151,1.2812785665157072,1.2615897162311267
11,2016/04/12,1.0259908956080432,1.2857388138381634,1.2655869339912451
12,2016/04/13,1.0325169894521395,1.2881228687533948,1.2646752291200607
13,2016/04/14,1.0443062943843078,1.297802268364215,1.2745287879072742
14,2016/04/15,1.0431680400808618,1.2955185516318104,1.2726371909820564
15,2016/04/16,1.0460270724966605,1.2973223054818799,1.2743845895022563
16,2016/04/17,1.0518794633330368,1.3030225135947744,1.2799543832904536
17,2016/04/18,1.0420844025086726,1.29303094512092,1.2698300525205903
18,2016/04/19,1.0384927507499808,1.2877529885088603,1.264222880368968
19,2016/04/20,1.0381209694002438,1.2802362762569104,1.257480690813311
20,2016/04/21,1.0459300190162952,1.2877028207206576,1.2679255114979575
21,2016/04/22,1.0538010012059185,1.29446916907232,1.27442390470296
22,2016/04/23,1.0579769460112165,1.301252900738726,1.2811767124330815
23,2016/04/24,1.0618303363578867,1.3053344239758595,1.2852899642563729
24,2016/04/25,1.0612524965956307,1.306280674953883,1.2861933639442098
25,2016/04/26,1.0612348135865028,1.3082044100486785,1.2882917423464841
26,2016/04/27,1.0622576080140709,1.310647491674361,1.2910130031890557
27,2016/04/28,1.0661784659297415,1.3140447326496691,1.2944493428258814
28,2016/04/29,1.0723230599697553,1.315535206094175,1.29581288426706
29,2016/04/30,1.0766448987230386,1.3161601066565916,1.296455180801838
0,2016/05/01,1.0860227803882772,1.3260385003322783,1.3063490860780085
1,2016/05/02,1.0763868921034017,1.3178415997329187,1.2981584529938013
2,2016/05/03,1.0741683783301874,1.3175323883023469,1.2978962110833496
3,2016/05/04,1.0718186233036509,1.3144353869842715,1.2947268097061997
4,2016/05/05,1.0733218953913937,1.31537126434434,1.2956467977174901
5,2016/05/06,1.0699891809412383,1.3104871938549465,1.2908174208400502
6,2016/05/07,1.0711300054855046,1.3108187716344484,1.2910913707986251
7,2016/05/08,1.0777629397815258,1.3162034424587004,1.2964256130659684
8,2016/05/09,1.0689644009108612,1.3066599080601746,1.2870034117559883
9,2016/05/10,1.067303916970564,1.3037177696716529,1.2840436598923934
10,2016/05/11,1.0632229447114137,1.3007058393761886,1.2809649856619734
11,2016/05/12,1.0667967498989983,1.3012023350754405,1.2815595910540116
12,2016/05/13,1.0772806693423143,1.3110188992804976,1.291423315594937
13,2016/05/14,1.0813354398949784,1.3178797994061042,1.2982603242612896
14,2016/05/15,1.089361921058826,1.3266977983118806,1.306962422998074
15,2016/05/16,1.0893740771215354,1.326679863968174,1.3070439690638251
16,2016/05/17,1.0836954625959478,1.3216269295430163,1.3019555969109753
17,2016/05/18,1.0905210174259037,1.327680719457051,1.3080517359330008
18,2016/05/19,1.0977783108873242,1.3337192993829887,1.3140613086085735
19,2016/05/20,1.0978082196657577,1.3324400341669689,1.3127613823414472
20,2016/05/21,1.096712293271883,1.3311179368895434,1.3114676939687868
21,2016/05/22,1.1024639316277187,1.3362571512990271,1.3166239631439134
22,2016/05/23,1.0996575994653404,1.3331367126801499,1.313512385718897
23,2016/05/24,1.0998972406637268,1.3329411091028474,1.3132151101408642
24,2016/05/25,1.1017455505717864,1.3366993289681408,1.316990440963666
25,2016/05/26,1.1085500086636244,1.3445305413146842,1.3248859886050939
26,2016/05/27,1.1089504495470266,1.3441151313987818,1.324390823044559
27,2016/05/28,1.1104334272157197,1.3460305277980122,1.326377040009273
28,2016/05/29,1.1148262322649485,1.3507511508146026,1.3310794955335357
29,2016/05/30,1.113055707234442,1.3496290342994492,1.3299744155352506
30,2016/05/31,1.1112035294228984,1.3497877719478228,1.330078972451178
0,2016/06/01,1.1141179304549729,1.3520801659541055,1.3323868827565213
1,2016/06/02,1.1152144856790016,1.352683866113868,1.33302828372967
2,2016/06/03,1.1153077994055718,1.3515461380233091,1.3318761688330478
3,2016/06/04,1.1159084467632094,1.3539192885937643,1.3342309793692335
4,2016/06/05,1.1203532636464582,1.358497647534889,1.3388234905902654
5,2016/06/06,1.1144622119655307,1.35289893242216,1.3332652297231316
6,2016/06/07,1.1133579206086806,1.3497851140789558,1.3302520775365605
7,2016/06/08,1.1133452835708622,1.346635279937067,1.326998209680012
8,2016/06/09,1.1164728837466216,1.3441076744793272,1.32449109300456
9,2016/06/10,1.1182745839705142,1.3433786416250093,1.323797038654699
10,2016/06/11,1.121957110609699,1.3482646027274634,1.3285562468518983
11,2016/06/12,1.1266130034849138,1.353145962180648,1.3334586276542375
12,2016/06/13,1.117134491206864,1.345099536267471,1.3254345437046533
13,2016/06/14,1.1163611295942573,1.344434520363302,1.3247666151069877
14,2016/06/15,1.1140648683700864,1.3418434012017986,1.3221322785632137
15,2016/06/16,1.1124839642205493,1.3383705802755148,1.3186964624631592
16,2016/06/17,1.1093093482750365,1.33523017676542,1.315548493416908
17,2016/06/18,1.1068735717397742,1.3343608343912137,1.3146577920694535
18,2016/06/19,1.1114989503375678,1.3395408507112307,1.3198670750484771
19,2016/06/20,1.1095124521257478,1.3365855482207214,1.3169114205430714
20,2016/06/21,1.1108998396790932,1.3389956202812463,1.319350610384172
21,2016/06/22,1.1142802104080272,1.3429801827228514,1.323310065819426
22,2016/06/23,1.116974950706353,1.3468747446884208,1.3272128968937142
23,2016/06/24,1.1184935105263316,1.3497628835801472,1.3300543998011265
24,2016/06/25,1.1170724435593569,1.349646243597055,1.3299806488331318
25,2016/06/26,1.1243706778084923,1.3561015715046945,1.3363833673198906
26,2016/06/27,1.1181084801862895,1.3490748456929575,1.3293790589499008
27,2016/06/28,1.1114072883374888,1.3431911126525309,1.3235089557693949
28,2016/06/29,1.1108364016179084,1.3419839103960811,1.322231121383273
29,2016/06/30,1.1110182022650217,1.3404224442294643,1.3207027486465726
0,2016/07/01,1.1157007750227983,1.3420494841682582,1.3223064908134563
1,2016/07/02,1.11866829821043,1.3428465017786797,1.3231252078127038
2,2016/07/03,1.122070717680578,1.3465578273033527,1.3268871533015894
3,2016/07/04,1.1147906622251849,1.3379151173644277,1.3181890334238495
4,2016/07/05,1.1114396989717603,1.3353719676084013,1.3156743310961527
5,2016/07/06,1.1069642080798363,1.3290159186675927,1.3093133402446522
6,2016/07/07,1.09439512368353,1.3132523666674416,1.293533862270816
7,2016/07/08,1.1005711250289762,1.3161312405221133,1.2964381966634646
8,2016/07/09,1.1033232578764118,1.3154379836639618,1.2957405554258992
9,2016/07/10,1.1095213830475774,1.3196174348555014,1.2999350759979738
10,2016/07/11,1.1019570094885538,1.3122935310725994,1.2925604114201101
11,2016/07/12,1.0975750152357715,1.3080331150268998,1.2882926619914543
12,2016/07/13,1.097239391334268,1.3063838033011392,1.286646036794951
13,2016/07/14,1.0960906486020987,1.3061642332330994,1.2864575795677822
14,2016/07/15,1.091254018515821,1.3030657628304059,1.2833650703711608
15,2016/07/16,1.092360159651894,1.30638283744563,1.286717307692363
16,2016/07/17,1.0981397619900632,1.3136232187550358,1.293936452321646
17,2016/07/18,1.092768979964137,1.309634612572146,1.2899003965898097
18,2016/07/19,1.0870106702624682,1.3071225082606426,1.2874679101434812
19,2016/07/20,1.0837406600096242,1.3055834142167542,1.2859042640698322
20,2016/07/21,1.0846979220477873,1.3028218409956882,1.283132075786374
21,2016/07/22,1.0864212568586753,1.3014017317228292,1.2817006969734968
22,2016/07/23,1.0917570219083128,1.3053932828644763,1.2856949565478968
23,2016/07/24,1.094890894192687,1.307072076837766,1.2873956602465808
24,2016/07/25,1.0851391762386748,1.299071737475538,1.279435329020418
25,2016/07/26,1.0790771725138213,1.2950116100963918,1.2753090078054787
26,2016/07/27,1.0765919456334274,1.293210497233081,1.2735734138277175
27,2016/07/28,1.0724970227990576,1.2908230987736882,1.2711345496104702
28,2016/07/29,1.067301773332165,1.2870372831029782,1.2673425649449346
29,2016/07/30,1.0676439631571824,1.288806284336509,1.2691425217126382
30,2016/07/31,1.0722007860788283,1.2933867262676102,1.2737467747357414
0,2016/08/01,1.0636485843447656,1.2858568920394298,1.2661776481497595
1,2016/08/02,1.0623141872300683,1.2843561714328653,1.2646674671439553
2,2016/08/03,1.0563435187769357,1.2812837760243765,1.2616340377013282
3,2016/08/04,1.054380220901698,1.2806819116719454,1.2609885500513027
