,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_early_stopping_rounds,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
115,0.8608812491099039,0.021124975877739854,0.03177682558695475,0.002560254810461311,0.4,50,0.15,3,3,100,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.9077374276897817,0.8485659581750705,0.8363682048480481,0.8642238635709667,0.031169097872715597,203
116,2.4408419132232666,0.01643916579919593,0.09197775522867839,0.009047045544442637,0.4,50,0.15,3,3,300,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.909829249020919,0.853967757626783,0.8424507735490543,0.8687492600655854,0.029426001540467685,55
117,2.46217147509257,0.006545036576110163,0.09164977073669434,0.009684356810602422,0.4,50,0.15,3,3,300,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9100561810680906,0.8539253631840382,0.8419425865581527,0.8686413769367606,0.029690472488031073,63
118,4.043367942174275,0.013737620533118958,0.15189409255981445,0.013109021748580356,0.4,50,0.15,3,3,500,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9090598370886094,0.8546964148761065,0.8432321814329702,0.8689961444658953,0.02871331586604798,41
119,4.109502712885539,0.008956823957360886,0.15379675229390463,0.01874493708609307,0.4,50,0.15,3,3,500,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.9088310148411003,0.8555767451959898,0.8423040520938773,0.868903937376989,0.028747982325310728,51
120,0.9770891666412354,0.005778216581006619,0.0411065419514974,0.002311527339587118,0.4,50,0.15,4,1,100,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.9063130350470837,0.8519826345030211,0.8230188366447841,0.8604381687316297,0.034526346618090446,267
121,0.9919743537902832,0.007972084882837507,0.04104320208231608,0.0032337689698029837,0.4,50,0.15,4,1,100,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.908751195281505,0.8518335794284604,0.8307188131511403,0.8637678626203685,0.032955358711579466,213
122,2.836728652318319,0.03337717113232404,0.11882321039835612,0.009522909753693519,0.4,50,0.15,4,1,300,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.9052572047869908,0.8550059089213095,0.853659536366816,0.8713075500250387,0.024012322858700037,11
123,2.937056064605713,0.024036613383010517,0.11899280548095703,0.008700786079453451,0.4,50,0.15,4,1,300,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.9078871101850268,0.8548339638539232,0.840222617795289,0.8676478972780797,0.029071963010654064,93
124,4.7151719729105634,0.017267112529527673,0.20325350761413574,0.0096193601726516,0.4,50,0.15,4,1,500,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9035333409566516,0.8533715141297301,0.8419642339455108,0.8662896963439642,0.026743825559400216,141
125,4.853925069173177,0.017914313336293973,0.19612383842468262,0.016840305780301677,0.4,50,0.15,4,1,500,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.5}",0.9062204631523598,0.8551264295357484,0.8366463902427252,0.8659977609769444,0.029425355175279718,155
126,0.9707873662312826,0.00757007739588228,0.040647665659586586,0.0029145697766171795,0.4,50,0.15,4,3,100,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.4}",0.9065382351148847,0.8515914672869977,0.8368200652239477,0.8649832558752767,0.029996230923570597,189
127,1.0143989721934001,0.015567645707897954,0.041272640228271484,0.0035053716976496544,0.4,50,0.15,4,3,100,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'objective': 'reg:linear', 'subsample': 0.5}",0.9087526219352262,0.8523307418477146,0.8277912188558938,0.8629581942129448,0.03389586262830084,223
128,2.8663395245869956,0.005872855489918473,0.11960585912068684,0.01041872433283477,0.4,50,0.15,4,3,300,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.4}",0.9058977844715042,0.8543514004412536,0.8402674725920022,0.86683888583492,0.028210960375274336,121
129,2.919244368871053,0.024516515955489034,0.12229482332865398,0.016081490220548007,0.4,50,0.15,4,3,300,reg:linear,0.5,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 300, 'objective': 'reg:linear', 'subsample': 0.5}",0.907517804552331,0.8550998422022712,0.8346226112022752,0.8657467526522925,0.030696849240962644,163
130,4.74674916267395,0.010677304271877186,0.19432878494262695,0.014526945822082723,0.4,50,0.15,4,3,500,reg:linear,0.4,"{'colsample_bytree': 0.4, 'early_stopping_rounds': 50, 'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 500, 'objective': 'reg:linear', 'subsample': 0.4}",0.9045771296981324,0.8528185302940531,0.8265715549143222,0.861322404968836,0.03240837687698929,255
